HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6209.20.50.30","4","Sunsuits, washsuits and similar apparel (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.20.50.35","4","Sets (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","4","Other:","","","","","",""
"6209.20.50.45","5","Imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.20.50.50","5","Other (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.30","1","Of synthetic fibers:","","","","","",""
"6209.30.10.00","2","Blouses and shirts, except those imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","22%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.30.20.00","2","Trousers, breeches and shorts, except those imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","28.6%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.30.30","2","Other","","16%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.30.30.10","3","Sunsuits, washsuits and similar apparel (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.30.30.20","3","Sets (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"6209.30.30.30","4","Imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.30.30.40","4","Other (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.90","1","Of other textile materials:","","","","","",""
"6209.90.05.00","2","Of wool or fine animal hair (439)","[""doz."",""<u>kg<\/u>""]","31.8¢/kg + 14.4%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","46.3¢/kg + 58.5%","",""
"","2","Of artificial fibers:","","","","","",""
"6209.90.10.00","3","Blouses and shirts, except those imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","22%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.90.20.00","3","Trousers, breeches and shorts, except those imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.90.30","3","Other","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.90.30.10","4","Sunsuits, washsuits and similar apparel (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.90.30.15","4","Blanket sleepers (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.90.30.20","4","Sets (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","4","Other:","","","","","",""
"6209.90.30.30","5","Imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.90.30.40","5","Other (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.90.50.00","2","Containing 70 percent or more by weight of silk or silk waste","[""doz."",""kg""]","Free","","35%","",""
"6209.90.90.00","2","Other (839)","[""doz."",""<u>kg<\/u>""]","2.8%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","35%","",""
"6210","0","Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907:","","","","","",""
"6210.10","1","Of fabrics of heading 5602 or 5603:","","","","","",""
"6210.10.20.00","2","Of fabrics formed on a base of paper or covered or lined with paper","[""doz."",""kg""]","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","26.5%","",""
"","2","Other:","","","","","",""
"6210.10.50","3","Nonwoven disposable apparel designed for use in hospitals, clinics, laboratories or contaminated areas","","Free","","76%","",""
"6210.10.50.10","4","Surgical or isolation gowns","[""doz."",""kg""]","","","","",""
"6210.10.50.90","4","Other","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6210.10.70.00","4","Disposable briefs and panties designed for one-time use","[""doz."",""kg""]","8.5%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","76%","",""
"6210.10.90","4","Other","","16%","Free (AU,BH, CL,CO,E*,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","76%","",""
"6210.10.90.10","5","Overalls and coveralls (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.10.90.40","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.20","1","Other garments, of the type described in heading 6201:","","","","","",""
"","2","Of man-made fibers:","","","","","",""
"6210.20.30.00","3","Having an outer surface impregnated, coated, covered, or laminated with rubber or plastics material   which completely obscures the underlying fabric","[""doz."",""kg""]","3.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","65%","",""
"6210.20.50","3","Other","","7.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","65%","",""
"6210.20.50.10","4","Overcoats, carcoats, capes, cloaks and similar garments (634)","[""doz."",""kg""]","","","","",""
"","4","Anoraks (including ski-jackets), wind breakers and similar articles:","","","","","",""
"6210.20.50.20","5","Recreational performance outerwear (634)","[""doz."",""kg""]","","","","",""
"6210.20.50.29","5","Other (634)","[""doz."",""kg""]","","","","",""
"","2","Other:","","","","","",""
"6210.20.70.00","3","Having an outer surface impregnated, coated, covered, or laminated with rubber or plastics material which completely obscures the underlying fabric","[""doz."",""kg""]","3.3%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","37.5%","",""
"6210.20.90","3","Other","","6.2%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","37.5%","",""
"","4","Overcoats, carcoats, capes, cloaks and similar garments:","","","","","",""
"6210.20.90.10","5","Of linen (834)","[""doz."",""kg""]","","","","",""
"6210.20.90.20","5","Other (334)","[""doz."",""kg""]","","","","",""
"","4","Anoraks (including ski-jackets), wind breakers and similar articles:","","","","","",""
"","5","Recreational performance outerwear:","","","","","",""
"6210.20.90.30","6","Having a fiber content of 70 percent or more by weight of silk or silk waste (734)","[""doz."",""kg""]","","","","",""
"6210.20.90.39","6","Other (334)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6210.20.90.40","6","Having a fiber content of 70 percent or more by weight of silk or silk waste (734)","[""doz."",""kg""]","","","","",""
"6210.20.90.49","6","Other (334)","[""doz."",""kg""]","","","","",""
"6210.30","1","Other garments, of the type described in heading 6202:","","","","","",""
"","2","Of man-made fibers:","","","","","",""
"6210.30.30.00","3","Having an outer surface impregnated, coated, covered, or laminated with rubber or plastics material which completely obscure the underlying fabric","[""doz."",""kg""]","3.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","65%","",""
"6210.30.50","3","Other","","7.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","65%","",""
"6210.30.50.10","4","Overcoats, carcoats, capes, cloaks and similar garments (635)","[""doz."",""kg""]","","","","",""
"","4","Anoraks (including ski-jackets), wind breakers and similar articles:","","","","","",""
"6210.30.50.20","5","Recreational performance outerwear (635)","[""doz."",""kg""]","","","","",""
"6210.30.50.29","5","Other (635)","[""doz."",""kg""]","","","","",""
"","2","Other:","","","","","",""
"6210.30.70.00","3","Having an outer surface impregnated, coated, covered, or laminated with rubber or plastics material which completely obscures the underlying fabric","[""doz."",""kg""]","3.3%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","37.5%","",""
"6210.30.90","3","Other","","6.2%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","37.5%","",""
"","4","Overcoats, carcoats, capes, cloaks and similar garments:","","","","","",""
"6210.30.90.10","5","Of linen (835)","[""doz."",""kg""]","","","","",""
"6210.30.90.20","5","Other (335)","[""doz."",""kg""]","","","","",""
"","4","Anoraks (including ski-jackets), wind breakers and similar articles:","","","","","",""
"","5","Recreational performance outerwear:","","","","","",""
"6210.30.90.30","6","Having a fiber content of 70 percent or more by weight of silk or silk waste (735)","[""doz."",""kg""]","","","","",""
"6210.30.90.39","6","Other (335)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6210.30.90.40","6","Having a fiber content of 70 percent or more by weight of silk or silk waste (735)","[""doz."",""kg""]","","","","",""
"6210.30.90.49","6","Other (335)","[""doz."",""kg""]","","","","",""
"6210.40","1","Other men's or boys' garments:","","","","","",""
"","2","Recreational performance outerwear:","","","","","",""
"","3","Of man-made fibers:","","","","","",""
"6210.40.15.00","4","Having an outer surface impregnated, coated, cover or laminated with rubber or plastics material which completely obscures the underlying fabric","[""doz."",""kg""]","3.8%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6210.40.25","4","Other","","7.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"","5","Trousers, breeches and shorts:","","","","","",""
"6210.40.25.31","6","Ski/snowboard pants (647)","[""doz."",""kg""]","","","","",""
"6210.40.25.39","6","Other (647)","[""doz."",""kg""]","","","","",""
"6210.40.25.40","5","Overalls and coveralls (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.40.25.50","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"6210.40.28.00","4","Having an outer surface impregnated, coated, covered or laminated with rubber or plastics material which completely obscures the underlying fabric","[""doz."",""kg""]","3.3%","Free (AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"6210.40.29","4","Other","","6.2%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"","5","Having a fiber content of 70 percent or more by weight of silk or silk waste:","","","","","",""
"6210.40.29.17","6","Trousers, breeches and shorts (747)","[""doz."",""kg""]","","","","",""
"6210.40.29.18","6","Overalls and coveralls (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.40.29.19","6","Other (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6210.40.29.33","6","Trousers, breeches and shorts (347)","[""doz."",""kg""]","","","","",""
"6210.40.29.45","6","Overalls and coveralls (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.40.29.60","6","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","2","Other:","","","","","",""
"","3","Of man-made fibers:","","","","","",""
"6210.40.35.00","4","Having an outer surface impregnated, coated, covered or laminated with rubber or plastics material which completely obscures the underlying fabric","[""doz."",""kg""]","3.8%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6210.40.55","4","Other","","7.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"","5","Trousers, breeches and shorts:","","","","","",""
"6210.40.55.31","6","Ski/snowboard pants (647)","[""doz."",""kg""]","","","","",""
"6210.40.55.39","6","Other (647)","[""doz."",""kg""]","","","","",""
"6210.40.55.40","5","Overalls and coveralls (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.40.55.50","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"6210.40.75.00","4","Having an outer surface impregnated, coated, covered or laminated with rubber or plastics material which completely obscures the underlying fabric","[""doz."",""kg""]","3.3%","Free (AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"6210.40.80","4","Other","","6.2%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"","5","Having a fiber content of 70 percent or more by weight of silk or silk waste:","","","","","",""
"6210.40.80.17","6","Trousers, breeches and shorts (747)","[""doz."",""kg""]","","","","",""
"6210.40.80.18","6","Overalls and coveralls (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.40.80.19","6","Other (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6210.40.80.33","6","Trousers, breeches and shorts (347)","[""doz."",""kg""]","","","","",""
"6210.40.80.45","6","Overalls and coveralls (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.40.80.60","6","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.50","1","Other women's or girls' garments:","","","","","",""
"","2","Recreational performance outerwear:","","","","","",""
"","3","Of man-made fibers:","","","","","",""
"6210.50.03.00","4","Having an outer surface impregnated, coated, covered or laminated with rubber or plastics material which completely obscures the underlying fabric","[""doz."",""kg""]","3.8%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6210.50.05","4","Other","","7.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"","5","Trousers, breeches and shorts:","","","","","",""
"6210.50.05.31","6","Ski/snowboard pants (648)","[""doz."",""kg""]","","","","",""
"6210.50.05.39","6","Other (648)","[""doz."",""kg""]","","","","",""
"6210.50.05.40","5","Overalls and coveralls (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.50.05.55","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"6210.50.12.00","4","Having an outer surface impregnated, coated, covered or laminated with rubber or plastics material which completely obscures the underlying fabric","[""doz."",""kg""]","3.3%","Free (AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"6210.50.22","4","Other","","6.2%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"","5","Having a fiber content of 70 percent or more by weight of silk or silk waste:","","","","","",""
"6210.50.22.20","6","Trousers, breeches and shorts (748)","[""doz."",""kg""]","","","","",""
"6210.50.22.30","6","Overalls and coveralls (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.50.22.40","6","Other (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6210.50.22.60","6","Trousers, breeches and shorts (348)","[""doz."",""kg""]","","","","",""
"6210.50.22.70","6","Overalls and coveralls (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.50.22.90","6","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","2","Other:","","","","","",""
"","3","Of man-made fibers:","","","","","",""
"6210.50.35.00","4","Having an outer surface impregnated, coated, covered or laminated with rubber or plastics material which completely obscures the underlying fabric","[""doz."",""kg""]","3.8%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6210.50.55","4","Other","","7.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"","5","Trousers, breeches and shorts:","","","","","",""
"6210.50.55.31","6","Ski/snowboard pants (648)","[""doz."",""kg""]","","","","",""
"6210.50.55.39","6","Other (648)","[""doz."",""kg""]","","","","",""
"6210.50.55.40","5","Overalls and coveralls (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.50.55.55","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"6210.50.75.00","4","Having an outer surface impregnated, coated, covered or laminated with rubber or plastics material which completely obscures the underlying fabric","[""doz."",""kg""]","3.3%","Free (AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"6210.50.80","4","Other","","6.2%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"","5","Having a fiber content of 70 percent or more by weight of silk or silk waste:","","","","","",""
"6210.50.80.20","6","Trousers, breeches and shorts (748)","[""doz."",""kg""]","","","","",""
"6210.50.80.30","6","Overalls and coveralls (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.50.80.40","6","Other (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6210.50.80.60","6","Trousers, breeches and shorts (348)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.50.80.70","6","Overalls and coveralls (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.50.80.90","6","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211","0","Track suits, ski-suits and swimwear; other garments:","","","","","",""
"","1","Swimwear:","","","","","",""
"6211.11","2","Men's or boys':","","","","","",""
"6211.11.10","3","Of man-made fibers","","27.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6211.11.10.10","4","Men's (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.11.10.20","4","Boys' (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.11.40.00","3","Containing 70 percent or more by weight of silk or silk waste (759)","[""doz."",""<u>kg<\/u>""]","4%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","37.5%","",""
"6211.11.80","3","Other","","7.5%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","37.5%","",""
"","4","Of cotton:","","","","","",""
"6211.11.80.10","5","Men's (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.11.80.20","5","Boys' (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.11.80.40","4","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.12","2","Women's or girls':","","","","","",""
"6211.12.10","3","Of man-made fibers","","11.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6211.12.10.10","4","Women's (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.12.10.20","4","Girls' (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.12.40.00","3","Containing 70 percent or more by weight of silk or silk waste (759)","[""doz."",""<u>kg<\/u>""]","1.2%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","37.5%","",""
"6211.12.80","3","Other","","7.5%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","37.5%","",""
"","4","Of cotton:","","","","","",""
"6211.12.80.10","5","Women's (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.12.80.20","5","Girls' (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.12.80.30","4","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.20","1","Ski-suits:","","","","","",""
"","2","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down:","","","","","",""
"6211.20.04","3","Anoraks (including ski-jackets), windbreakers and similar articles (including padded, sleeveless   jackets) imported as parts of suits","","0.7%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","60%","",""
"","4","Men's or boys':","","","","","",""
"6211.20.04.10","5","Of cotton (353)","[""doz."",""kg""]","","","","",""
"6211.20.04.20","5","Other (653)","[""doz."",""kg""]","","","","",""
"","4","Women's or girls':","","","","","",""
